id,libelle,statut,etat commerc,agrement col,tx rembours,forme pharma,voies admin,statut admin,date declar annee,date amm annee,type proc,titulaires,prix
545_train,plaquette(s) formée(s) à froid aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé à libération prolongée,orale,Autorisation active,20090101,20090101,Procédure nationale, TEVA SANTE,12.11
3303_train,plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule à libération prolongée,orale,Autorisation active,20070101,19900101,Procédure nationale, DAIICHI SANKYO FRANCE,34.63
8127_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 comprimé(s),Présentation active,Déclaration de commercialisation,oui,30%,comprimé,orale,Autorisation active,20090101,20080101,Procédure nationale, BIOGARAN,6.2
3974_train,plaquette(s) thermoformée(s) aluminium de 90 comprimé(s) (distributeur parallèle : BB Farma),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20130101,19980101,Procédure centralisée, NOVO NORDISK (DANEMARK),11.58
2136_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s) avec indication des jours de la semaine,Présentation active,Déclaration de commercialisation,oui,65%,comprimé à croquer,orale,Autorisation active,20130101,20110101,Procédure décentralisée, EG LABO - LABORATOIRES EUROGENERICS,14.3
3552_train,flacon(s) polyéthylène haute densité (PEHD) de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,100%,comprimé pelliculé,orale,Autorisation active,20100101,20100101,Procédure centralisée, NOVARTIS EUROPHARM (ROYAUME-UNI),749.29
146_train,plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,19970101,19820101,Procédure nationale, BIOGARAN,1.16
1420_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium suremballée(s)/surpochée(s) de 50 gélule(s),Présentation active,Déclaration de commercialisation,oui,100%,gélule,orale,Autorisation active,20130101,20100101,Procédure décentralisée, SANDOZ,387.46
8301_train,1 flacon(s) pressurisé(s) aluminium de 200  dose(s) avec valve doseuse avec embout buccal et tube prolongateur,Présentation active,Déclaration d'arrêt de commercialisation,non,65%,solution pour inhalation,inhalée,Autorisation active,20150101,19980101,Procédure nationale, TEVA SANTE,19.73
6582_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28  gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,20050101,19880101,Procédure nationale, SANOFI AVENTIS FRANCE,4.67
8353_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20120101,20100101,Procédure nationale, EVOLUPHARM,1.8
3458_train,1 flacon(s) en verre de 250 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution pour perfusion,intraveineuse,Autorisation active,19360101,19970101,Procédure nationale, CHAIX ET DU MARAIS,1.56
5992_train,1 plaquette(s) thermoformée(s) aluminium PVC PVDC de 21 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20100101,20100101,Procédure décentralisée, LABORATOIRES MAJORELLE,1.47
1717_train,plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20120101,Procédure nationale, KRKA (SLOVENIE),8.13
4512_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20080101,20080101,Procédure nationale, MYLAN SAS,4.04
3890_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20000101,19990101,Procédure de reconnaissance mutuelle, MSD FRANCE,8.95
3910_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,15%,comprimé,orale,Autorisation active,20050101,19980101,Procédure nationale, SANOFI AVENTIS FRANCE,3.2
8343_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 7 comprimé(s),Présentation active,Déclaration de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20140101,20120101,Procédure décentralisée, SANDOZ,13.03
6542_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20080101,20070101,Procédure nationale, ZYDUS FRANCE,2.53
3730_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,19630101,19910101,Procédure nationale, TEOFARMA,3.36
1599_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,20120101,20080101,Procédure nationale, RANBAXY PHARMACIE GENERIQUES,19.8
15_train,1 flacon(s) en verre brun de 30 ml avec mesurette(s) graduée(s) polypropylène polyéthylène haute densité (PEHD),Présentation active,Déclaration de commercialisation,oui,65%,solution buvable gouttes,orale,Autorisation active,19810101,19890101,Procédure nationale, SANOFI AVENTIS FRANCE,2.79
8492_train,flacon(s) polyéthylène haute densité (PEHD) de 42 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20110101,20110101,Procédure nationale, MYLAN SAS,81.27
2219_train,flacon(s) polyéthylène haute densité (PEHD) de 14 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule gastro-résistant(e),orale,Autorisation active,20120101,20100101,Procédure nationale, LICONSA,3.94
2671_train,tube(s) polypropylène de 30 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,30%,comprimé,orale,Autorisation active,20130101,19920101,Procédure nationale, PIERRE FABRE MEDICAMENT,3.74
6116_train,plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20000101,19990101,Procédure nationale, EG LABO - LABORATOIRES EUROGENERICS,3.79
7509_train,60 sachet(s) papier aluminium polyéthylène,Présentation active,Déclaration de commercialisation,oui,65%,poudre pour suspension buvable,orale,Autorisation active,20070101,20070101,Procédure centralisée, BIOCODEX,364.87
214_train,1 flacon(s) en verre de 20 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution injectable,"intra-articulaire,intra-artérielle,intra-utérine,intrathécale,intraveineuse,orale,rectale",Autorisation active,20070101,19950101,Procédure nationale, GE HEALTHCARE,7.09
3900_train,1 flacon(s) compte-gouttes polyéthylène de 5  ml,Présentation active,Déclaration d'arrêt de commercialisation,non,65%,collyre en solution,ophtalmique,Autorisation archivée,20120101,19990101,Procédure nationale, LABORATOIRE CHAUVIN,2.76
3838_train,1 flacon(s) en verre brun de 150 ml avec seringue(s) pour administration orale polyéthylène polystyrène,Présentation active,Déclaration de commercialisation,oui,65%,suspension buvable,orale,Autorisation active,20030101,20030101,Procédure nationale, ELERTE,1.41
1653_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 15 comprimé(s),Présentation active,Déclaration de commercialisation,oui,30%,comprimé pelliculé,orale,Autorisation active,19980101,19970101,Procédure nationale, SANOFI AVENTIS FRANCE,2.24
1800_train,10 ampoule(s) en verre de 5 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution injectable,sous-cutanée,Autorisation active,20020101,20000101,Procédure nationale, AGUETTANT,115.17
7907_train,flacon(s) polyéthylène haute densité (PEHD) de 100 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20150101,20140101,Procédure nationale, BIOGARAN,54.3
4958_train,28 plaquette(s) polyamide aluminium PVC-Aluminium de 1 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20150101,20150101,Procédure décentralisée, TEVA SANTE,43.07
2809_train,tube(s) polypropylène de 8 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé effervescent(e) sécable,orale,Autorisation active,20140101,20030101,Procédure nationale, SANDOZ,1.08
841_train,1 flacon(s) polyéthylène polypropylène de 80 g avec pompe doseuse,Présentation active,Déclaration de commercialisation,oui,65%,gel pour application,transdermique,Autorisation active,19950101,19900101,Procédure nationale, BESINS INTERNATIONAL (FRANCE),4.7
3629_train,film(s) thermosoudé(s) aluminium polyéthylène de 24  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20050101,20020101,Procédure nationale, SANDOZ,6.54
3429_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20100101,20080101,Procédure nationale, ARROW GENERIQUES,6.36
190_train,5 sachet(s) polytéréphtalate (PET) aluminium P-A-M-éthylène (SURLYN) avec fermeture de sécurité enfant de 1 dispositif(s) avec système de récupération,Présentation active,Déclaration de commercialisation,oui,65%,dispositif,transdermique,Autorisation active,20100101,20090101,Procédure nationale, ACTAVIS GROUP PTC (ISLANDE),18.55
4788_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30  comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé sécable,orale,Autorisation active,20140101,20030101,Procédure nationale, TEVA SANTE,1.66
8291_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20120101,20080101,Procédure de reconnaissance mutuelle, ACCORD HEALTHCARE (ROYAUME UNI),11.83
4997_train,plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 6 comprimé(s),Présentation active,Déclaration de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20150101,20150101,Procédure décentralisée, MYLAN SAS,10.6
6693_train,20 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 2 ml,Présentation active,Déclaration de commercialisation,oui,65%,suspension pour inhalation par nébuliseur,inhalée,Autorisation active,20140101,20120101,Procédure nationale, EVOLUPHARM,19.25
7812_train,plaquette(s) thermoformée(s) aluminium de 30 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé,orale,Autorisation active,20140101,20060101,Procédure nationale, OPENING PHARMA FRANCE,3.52
3725_train,film(s) thermosoudé(s) aluminium de 2 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé orodispersible,orale,Autorisation active,20070101,20070101,Procédure nationale, BIOGARAN,7.78
62_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 12 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20080101,20070101,Procédure nationale, RANBAXY PHARMACIE GENERIQUES,11.7
1194_train,plaquette(s) thermoformée(s) PVC aluminium de 60 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20090101,20000101,Procédure nationale, CRISTERS,8.92
26_train,5 sachet(s) polyester aluminium P-A-M-éthylène (SURLYN) avec fermeture de sécurité enfant de 1 dispositif(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,dispositif,transdermique,Autorisation active,20140101,20100101,Procédure décentralisée, RANBAXY PHARMACIE GENERIQUES,12.86
1611_train,plaquette(s) thermoformée(s) aluminium de 15 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule gastro-résistant(e),orale,Autorisation active,20140101,20110101,Procédure nationale, ABBOTT PRODUCTS,3.77
3270_train,plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20070101,20000101,Procédure nationale, ZYDUS FRANCE,8.34
5656_train,6 seringue(s) préremplie(s) en verre de 1 ml avec aiguille(s),Présentation active,Déclaration de commercialisation,oui,100%,solution injectable,"intraveineuse,sous-cutanée",Autorisation active,20110101,20090101,Procédure décentralisée, CHEMI (ITALIE),251.54
3660_train,12 ampoule(s) en verre de 2 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution injectable,"intramusculaire,intraveineuse",Autorisation active,19640101,19860101,Procédure nationale, TEOFARMA,11.32
389_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation abrogée,20150101,20110101,Procédure décentralisée, ABDI FARMA (PORTUGAL),18.63
4894_train,plaquette(s) thermoformée(s) papier polyester aluminium polyamide PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé orodispersible,orale,Autorisation active,20090101,20080101,Procédure nationale, RANBAXY PHARMACIE GENERIQUES,7.99
5580_train,plaquette(s) thermoformée(s) aluminium de 90 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé,orale,Autorisation active,20140101,20060101,Procédure nationale, TEVA SANTE,9.57
5122_train,plaquette(s) thermoformée(s) aluminium de 270 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20110101,20100101,Procédure décentralisée, SANDOZ,21.73
6196_train,plaquette(s) thermoformée(s) aluminium de 28 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule gastro-résistant(e),orale,Autorisation active,20130101,20110101,Procédure nationale, CRISTERS,8.14
2956_train,plaquette(s) thermoformée(s) PVC-Aluminium de 5 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20130101,20120101,Autorisation d'importation parallèle, BB FARMA (ITALIE),16.37
6978_train,7 plaquette(s) thermoformée(s) PVC PVDC aluminium de 4 gélule(s),Présentation active,Déclaration de commercialisation,oui,100%,gélule,orale,Autorisation active,20120101,20100101,Procédure centralisée, NOVARTIS EUROPHARM (ROYAUME-UNI),772.85
5076_train,plaquette(s) thermoformée(s) PVC-aluminium de 30  gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,19980101,19930101,Procédure nationale, MYLAN SAS,3.85
8351_train,plaquette(s) thermoformée(s) PVC-Aluminium de 12 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20060101,20060101,Procédure nationale, MYLAN SAS,37.13
3015_train,4 poche(s) polypropylène-co-éthylène  suremballée/surpochée de 1400 ml à 3 compartiments,Présentation active,Déclaration de commercialisation,oui,65%,solution et  émulsion et  solution pour perfusion,intraveineuse,Autorisation active,20090101,20000101,Procédure de reconnaissance mutuelle, FRESENIUS KABI FRANCE,128.98
6358_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20110101,20090101,Procédure décentralisée, TEVA SANTE,18.63
2327_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20100101,20070101,Procédure nationale, EVOLUPHARM,29.09
6946_train,1 flacon(s) en verre de 10 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution à diluer pour perfusion,intraveineuse,Autorisation active,20070101,20060101,Procédure de reconnaissance mutuelle, RATIOPHARM (ALLEMAGNE),68.24
1757_train,1 flacon(s) PVC de 10 ml,Présentation active,Déclaration de commercialisation,oui,65%,suspension buvable,orale,Autorisation active,19960101,19870101,Procédure nationale, GLAXOSMITHKLINE,2.91
6694_train,plaquette(s) thermoformée(s) PVDC aluminium polyéthylène PVC de 60  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé enrobé,orale,Autorisation active,19720101,19910101,Procédure nationale, SIGMA - TAU FRANCE,1.94
3287_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 100 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20100101,20090101,Procédure décentralisée, EG LABO - LABORATOIRES EUROGENERICS,18.88
4610_train,plaquette(s) thermoformée(s) PVC aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20000101,19990101,Procédure nationale, RANBAXY PHARMACIE GENERIQUES,2.59
6636_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 gélule(s),Présentation active,Déclaration de commercialisation,oui,65%,gélule,orale,Autorisation active,19890101,19880101,Procédure nationale, ARROW GENERIQUES,23.86
6879_train,plaquette(s) PVC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20100101,19990101,Procédure nationale, MERCK SANTE,2.17
6493_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20110101,20090101,Procédure décentralisée, TEVA SANTE,6.36
1670_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20150101,20060101,Procédure nationale, TEVA SANTE,2.85
1519_train,plaquette(s) thermoformée(s) PVC-Aluminium de 12  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,19760101,19850101,Procédure nationale, UCB PHARMA,3.97
7789_train,1 flacon(s) en verre de 35 ml avec cuillère-mesure polystyrène,Présentation active,Déclaration d'arrêt de commercialisation,non,65%,poudre pour suspension buvable,orale,Autorisation archivée,20120101,20060101,Procédure nationale, TEVA SANTE,14.2
4444_train,plaquette(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,30%,comprimé pelliculé,orale,Autorisation active,20140101,20130101,Procédure décentralisée, MAJORELLE LUXEMBOURG SOPARFI (LUXEMBOURG),3.75
7269_train,1 flacon(s) en verre brun de 150 ml avec gobelet(s) doseur(s) polypropylène,Présentation active,Déclaration de commercialisation,oui,15%,sirop,orale,Autorisation active,20100101,20100101,Procédure nationale, BIOGARAN,1.84
175_train,1 flacon(s) en verre de 20 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution injectable,intraveineuse,Autorisation active,19990101,19940101,Procédure nationale, BRACCO IMAGING FRANCE,75.34
3128_train,flacon(s) polyéthylène haute densité (PEHD) de 7 gélule(s) muni d'une capsule polypropylène,Présentation active,Déclaration de commercialisation,non,65%,gélule gastro-résistant(e),orale,Autorisation active,20060101,20050101,Procédure nationale, LABORATOIRES ALTER,1.88
1380_train,1 flacon(s) en verre brun avec fermeture de sécurité enfant de 50 ml avec seringue(s) pour administration orale polyéthylène polypropylène,Présentation active,Déclaration de commercialisation,oui,65%,poudre pour suspension buvable,orale,Autorisation active,20090101,20080101,Procédure nationale, ARROW GENERIQUES,3.69
3467_train,plaquette(s) thermoformée(s) polyamide aluminium PVC de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20060101,20060101,Procédure de reconnaissance mutuelle, DAIICHI SANKYO FRANCE,48.5
7541_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20060101,20060101,Procédure nationale, SANOFI AVENTIS FRANCE,5.29
1434_train,plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20090101,20080101,Procédure de reconnaissance mutuelle, BOUCHARA-RECORDATI,54.24
4960_train,1 flacon(s) en verre brun de 15 ml avec compte-gouttes polyéthylène avec fermeture de sécurité enfant,Présentation active,Déclaration de commercialisation,oui,30%,solution buvable en gouttes,orale,Autorisation active,20050101,20040101,Procédure nationale, BIOGARAN,2.38
6818_train,tube(s) polypropylène de 180 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé à sucer ou à croquer,orale,Autorisation active,20090101,19990101,Procédure nationale, SCIENCEX,14.73
2821_train,6 ampoule(s) en verre de 2 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution injectable et buvable,"intramusculaire,orale",Autorisation active,19550101,19960101,Procédure nationale, SANOFI AVENTIS FRANCE,1.8
5012_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 10 comprimé(s),Présentation active,Déclaration de commercialisation,oui,15%,comprimé dispersible orodispersible,orale,Autorisation active,20060101,20050101,Procédure nationale, EG LABO - LABORATOIRES EUROGENERICS,1.33
5120_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30  gélule(s),Présentation active,Déclaration de commercialisation,oui,30%,gélule à libération prolongée,orale,Autorisation active,19860101,19850101,Procédure nationale, SERP,2.07
7223_train,plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20010101,20010101,Procédure de reconnaissance mutuelle, MERCK SANTE,3.79
8200_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé à croquer,orale,Autorisation active,20130101,20100101,Procédure nationale, BIOGARAN,14.3
4806_train,1 flacon(s) en verre de 10  ml,Présentation active,Déclaration de commercialisation,oui,65%,suspension injectable,sous-cutanée,Autorisation active,20040101,20020101,Procédure centralisée, NOVO NORDISK (DANEMARK),16.16
4711_train,2 plaquette(s) thermoformée(s) PVC PVDC aluminium de 15 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20080101,20040101,Procédure centralisée, SANOFI CLIR,9.62
927_train,plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé quadrisécable,orale,Autorisation active,20100101,20090101,Procédure nationale, BIOGARAN,6.1
4723_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé sécable,orale,Autorisation active,20150101,20110101,Procédure décentralisée, ACTAVIS GROUP PTC (ISLANDE),14.86
4697_train,plaquette(s) thermoformée(s) aluminium polyamide PVC de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,20130101,20130101,Procédure décentralisée, SANOFI AVENTIS FRANCE,6.36
5900_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé sécable,orale,Autorisation active,20100101,20100101,Procédure nationale, ACTAVIS GROUP PTC (ISLANDE),4.22
7184_train,plaquette(s) thermoformée(s) aluminium PVC PVDC de 20 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20110101,Procédure centralisée, BRISTOL-MYERS SQUIBB / PFIZER EEIG (ROYAUME-UNI),25.14
8051_train,1 seringue(s) préremplie(s) en verre de 2 ml,Présentation active,Déclaration de commercialisation,oui,100%,solution injectable,"intramusculaire,intraveineuse",Autorisation active,20050101,20040101,Procédure de reconnaissance mutuelle, CSL BEHRING (ALLEMAGNE),82.76
8199_train,film(s) thermosoudé(s) aluminium de 30  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé,orale,Autorisation active,19980101,19890101,Procédure nationale, LABORATOIRES LEO,17.01
7995_train,1 flacon(s) compte-gouttes polyéthylène de 5 ml,Présentation active,Déclaration de commercialisation,oui,65%,collyre,ophtalmique,Autorisation active,19970101,19940101,Procédure nationale, ALCON,3.97
5830_train,plaquette(s) thermoformée(s) PVC-Aluminium de 60  comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20040101,20030101,Procédure de reconnaissance mutuelle, EG LABO - LABORATOIRES EUROGENERICS,41.79
4657_train,film(s) thermosoudé(s) aluminium de 24 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20090101,20040101,Procédure nationale, RANBAXY PHARMACIE GENERIQUES,6.54
7992_train,plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé pelliculé,orale,Autorisation active,20150101,20010101,Procédure nationale, ARROW GENERIQUES,1.6
824_train,plaquette(s) thermoformée(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,30%,comprimé pelliculé,orale,Autorisation active,20120101,20110101,Procédure nationale, SANOFI AVENTIS FRANCE,4.01
2454_train,plaquette(s) thermoformée(s) aluminium PVC de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20050101,20040101,Procédure nationale, BIOGARAN,3.11
162_train,1 flacon(s) en verre de 200 ml,Présentation active,Déclaration de commercialisation,oui,65%,solution injectable,"intra-artérielle,intraveineuse",Autorisation active,19950101,19940101,Procédure nationale, GUERBET,81.68
6671_train,1 flacon(s) en verre brun de 5 ml  avec compte-gouttes,Présentation active,Déclaration de commercialisation,oui,65%,collyre en solution,ophtalmique,Autorisation active,19810101,19790101,Procédure nationale, EUROPHTA,1.95
1213_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20130101,20120101,Procédure nationale, CRISTERS,18.63
3211_train,plaquette(s) thermoformée(s) aluminium PVC PVDC de 30 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20100101,20080101,Procédure nationale, EG LABO - LABORATOIRES EUROGENERICS,6.36
6975_train,plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé gastro-résistant(e),orale,Autorisation active,20120101,20090101,Procédure de reconnaissance mutuelle, KRKA (SLOVENIE),8.14
6498_train,plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s) (distributeur parallèle : PHARMA LAB),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20090101,20010101,Procédure centralisée, AVENTIS PHARMA,31.41
5530_train,plaquette(s) PVC PVDC aluminium de 20 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20150101,20130101,Procédure nationale, ZYDUS FRANCE,2.21
1368_train,plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 84 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé sécable,orale,Autorisation active,20060101,19990101,Procédure de reconnaissance mutuelle, BRISTOL MYERS SQUIBB,38.37
4288_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 84 comprimé(s),Présentation active,Déclaration de commercialisation,oui,65%,comprimé pelliculé,orale,Autorisation active,20120101,20060101,Procédure de reconnaissance mutuelle, BIOGARAN,22.04
415_train,plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 comprimé(s),Présentation active,Déclaration d'arrêt de commercialisation,non,65%,comprimé,orale,Autorisation active,20140101,20110101,Procédure nationale, TEVA SANTE,1.53
4339_train,1 flacon(s) en verre,Présentation active,Déclaration de commercialisation,oui,65%,poudre pour solution pour perfusion,intraveineuse,Autorisation active,20090101,20090101,Procédure nationale, TEVA SANTE,6.06
